No.,Time
40128,870.938923
40129,870.965669
40130,871.008765
40131,871.073801
40133,871.139239
40134,871.179183
40135,871.204772
40136,871.271751
40137,871.339564
40139,871.384765
40140,871.405056
40144,871.471924
40146,871.534209
40148,871.60472
40149,871.604733
40150,871.669607
40151,871.733758
40153,871.804846
40154,871.838669
40155,871.86875
40156,871.931705
40158,871.998963
40159,872.050022
40160,872.064715
40161,872.131614
40165,872.198717
40167,872.249407
40168,872.264966
40169,872.328809
40171,872.394192
40176,872.464829
40177,872.471757
40179,872.528694
40180,872.592018
40181,872.638664
40184,872.659758
40185,872.684731
40186,872.724942
40187,872.788647
40189,872.858835
40190,872.90884
40191,872.924777
40193,872.988634
40194,873.053929
40196,873.105086
40197,873.119369
40198,873.185277
40199,873.251685
40201,873.309147
40202,873.318597
40203,873.384693
40204,873.451764
40209,873.511649
40210,873.514146
40211,873.534205
40213,873.584782
40216,873.654779
40218,873.714114
40219,873.739813
40220,873.77889
40221,873.849944
40223,873.91177
40224,873.952042
40225,873.978871
40226,874.044692
40227,874.111726
40229,874.158692
40230,874.178664
40233,874.24483
40234,874.30872
40236,874.368724
40237,874.373695
40238,874.445017
40241,874.505432
40243,874.571724
40244,874.604783
40245,874.639027
40246,874.704753
40248,874.769751
40253,874.811802
40254,874.838894
40255,874.904819
40256,874.969056
40258,875.024867
40259,875.033669
40260,875.104803
40261,875.164963
40263,875.231884
40264,875.244794
40265,875.299273
40266,875.364971
40269,875.428686
40271,875.444627
40275,875.498658
40277,875.564665
40279,875.62929
40280,875.664693
40281,875.684766
40283,875.694112
40284,875.758817
40286,875.825186
40287,875.864817
40288,875.891792
40289,875.958882
40291,876.025033
40292,876.073839
40293,876.099308
40297,876.158547
40298,876.22472
40300,876.279581
40301,876.288634
40303,876.354046
40305,876.419144
40308,876.484713
40309,876.504834
40310,876.551736
40313,876.599618
40314,876.619718
40319,876.684931
40320,876.698802
40325,876.751734
40328,876.816698
40330,876.885017
40331,876.918843
40333,876.94856
40334,877.019764
40336,877.090541
40337,877.124642
40338,877.144654
40339,877.211697
40341,877.27913
40342,877.328664
40343,877.349914
40344,877.411252
40346,877.478649
40349,877.52509
40352,877.544862
40365,877.609829
40367,877.678733
40369,877.733735
40370,877.738819
40371,877.804787
40372,877.8718
40374,877.939374
40375,877.948797
40376,878.004872
40377,878.074747
40379,878.138761
40380,878.16471
40381,878.209878
40382,878.269279
40384,878.335677
40385,878.378647
40386,878.404728
40388,878.468674
40390,878.539387
40394,878.590417
40396,878.599935
40400,878.665243
40404,878.728843
40408,878.78484
40409,878.797668
40411,878.870879
40412,878.929481
40417,878.994603
40418,879.005073
40425,879.213678
40426,879.213693
40427,879.213695
40429,879.259609
40431,879.259611
40432,879.264566
40433,879.324855
40435,879.388632
40436,879.424764
40439,879.464863
40440,879.52723
40442,879.588569
40443,879.599062
40446,879.634384
40449,879.65458
40450,879.719061
40451,879.784981
40453,879.85172
40454,879.851733
40455,879.919012
40456,879.984763
40458,880.048719
40459,880.068603
40460,880.113926
40464,880.184663
40466,880.248827
40467,880.289744
40468,880.313953
40469,880.313966
40471,880.379147
40472,880.379158
40474,880.444906
40475,880.444918
40480,880.489043
40481,880.511937
40482,880.51195
40483,880.578814
40484,880.578827
40485,880.645204
40486,880.645217
40488,880.708836
40489,880.708852
40490,880.718589
40491,880.77867
40492,880.778682
40493,880.849792
40494,880.849805
40497,880.914712
40498,880.914726
40499,880.944722
40500,880.974441
40501,880.974453
40502,881.039154
40503,881.039166
40505,881.104907
40506,881.104919
40507,881.149657
40508,881.179401
40509,881.179415
40510,881.238971
40511,881.238983
40513,881.304876
40514,881.304888
40515,881.355369
40516,881.374883
40517,881.374897
40518,881.439117
40519,881.43913
40522,881.504843
40523,881.504857
40525,881.552032
40526,881.568718
40527,881.568731
40528,881.63374
40529,881.699846
40531,881.751697
40532,881.764793
40533,881.83992
40536,881.896607
40540,881.964905
40541,881.964919
40542,881.979436
40545,882.029278
40546,882.029292
40547,882.098978
40548,882.098991
40551,882.165595
40552,882.165614
40553,882.189034
40554,882.228644
40555,882.22866
40556,882.294032
40557,882.294053
40559,882.359791
40560,882.359803
40562,882.40475
40563,882.425253
40564,882.425269
40566,882.492011
40567,882.492032
40570,882.558977
40571,882.55899
40572,882.6053
40574,882.62578
40575,882.625792
40576,882.649074
40580,882.692344
40581,882.692359
40583,882.758897
40584,882.75891
40586,882.811667
40587,882.824857
40588,882.824868
40589,882.888732
40590,882.888746
40592,882.954918
40593,882.954932
40595,883.019054
40596,883.019068
40597,883.019069
40598,883.090019
40599,883.090031
40601,883.153749
40602,883.15376
40605,883.218663
40606,883.218677
40607,883.244698
40608,883.284904
40609,883.284921
40610,883.348584
40611,883.349568
40615,883.414178
40616,883.41419
40617,883.444658
40622,883.485161
40623,883.485171
40625,883.548705
40626,883.54872
40628,883.613704
40629,883.613717
40630,883.651818
40632,883.678638
40633,883.744734
40634,883.744747
40635,883.812007
40636,883.81202
40638,883.858659
40639,883.8789
40640,883.87891
40641,883.945238
40642,883.94525
40643,884.011793
40644,884.011809
40647,884.071621
40648,884.077435
40649,884.077446
40650,884.145106
40651,884.145121
40656,884.208897
40657,884.208914
40660,884.271738
40661,884.274123
40662,884.274131
40663,884.339372
40664,884.339383
40667,884.405143
40668,884.405148
40672,884.471872
40673,884.471885
40674,884.493397
40676,884.538855
40677,884.538868
40680,884.60476
40681,884.604773
40685,884.668675
40686,884.670474
40687,884.704802
40688,884.734193
40689,884.734206
40690,884.804714
40691,884.804726
40692,884.869032
40693,884.869046
40696,884.919695
40697,884.934133
40699,885.005042
40700,885.065332
40703,885.114861
40705,885.13364
40707,885.204694
40710,885.26482
40713,885.331359
40714,885.338617
40716,885.398751
40717,885.464825
40720,885.537039
40721,885.537053
40722,885.596764
40724,885.658744
40727,885.694323
40730,885.724802
40731,885.746359
40732,885.792019
40733,885.858761
40735,885.92473
40736,885.968679
40738,885.999128
40739,886.058767
40741,886.124695
40742,886.168684
40743,886.188747
40744,886.25365
40745,886.324625
40747,886.379791
40748,886.397526
40750,886.451688
40753,886.518688
40755,886.584776
40756,886.599044
40758,886.638754
40759,886.648723
40760,886.718589
40762,886.784736
40763,886.811938
40764,886.848673
40766,886.915402
40768,886.99001
40769,887.025081
40770,887.045448
40772,887.115087
40773,887.178621
40776,887.229865
40777,887.249782
40778,887.249797
40779,887.308626
40780,887.308638
40781,887.378946
40782,887.378959
40785,887.424652
40786,887.444873
40787,887.444889
40790,887.508718
40792,887.573676
40794,887.639363
40795,887.652042
40796,887.704954
40798,887.771794
40805,887.838582
40808,887.864864
40812,887.906609
40814,887.969422
40818,888.039019
40821,888.06483
40822,888.104639
40828,888.168627
40830,888.238045
40831,888.238057
40832,888.278574
40833,888.299245
40834,888.299258
40836,888.364838
40838,888.43169
40841,888.484734
40842,888.498647
40843,888.56482
40846,888.631828
40852,888.698634
40853,888.698646
40854,888.704601
40855,888.745279
40857,888.764741
40858,888.828718
40860,888.893622
40862,888.929623
40863,888.964744
40864,889.02567
40866,889.091629
40868,889.139153
40869,889.158626
40871,889.224805
40874,889.291669
40878,889.331942
40879,889.358654
40880,889.424694
40882,889.488733
40885,889.550009
40886,889.553653
40887,889.624852
40889,889.688803
40891,889.751897
40892,889.768902
40893,889.818746
40895,889.884681
40898,889.951759
40899,889.960181
40900,890.018675
40901,890.08466
40903,890.14876
40905,890.185093
40906,890.214671
40907,890.27867
40908,890.344643
40910,890.389506
40911,890.411667
40913,890.478708
40915,890.544608
40917,890.614436
40918,890.618599
40919,890.679231
40921,890.744684
40923,890.808921
40924,890.818534
40925,890.874231
40926,890.939417
40928,891.004747
40929,891.024789
40930,891.074096
40931,891.138858
40934,891.205411
40935,891.225238
40936,891.269322
40937,891.339206
40939,891.404821
40941,891.444802
40943,891.468625
40944,891.578635
40945,891.60024
40948,891.648685
40949,891.668966
40955,891.73158
40960,891.791943
40962,891.799127
40964,891.851688
40965,891.864669
40966,891.929108
40967,891.999076
40971,892.064723
40973,892.084738
40974,892.12862
40975,892.193854
40980,892.270617
40981,892.273506
40982,892.328625
40984,892.391718
40989,892.458882
40990,892.50273
40992,892.525076
40993,892.592695
40997,892.658592
40998,892.69868
41000,892.724707
41001,892.789064
41002,892.854206
41005,892.924713
41006,892.924725
41007,892.988808
41008,893.051719
41010,893.118703
41011,893.131703
41013,893.184683
41014,893.251744
41016,893.318694
41017,893.344897
41019,893.384719
41020,893.454703
41026,893.515397
41027,893.549888
41028,893.585003
41029,893.585032
41030,893.649823
41031,893.649835
41032,893.711883
41034,893.758837
41035,893.778909
41036,893.844767
41038,893.911821
41040,893.968857
41041,893.978646
41042,894.044939
41043,894.108851
41045,894.174454
41047,894.184706
41049,894.239067
41050,894.311091
41053,894.379122
41054,894.404869
41055,894.438633
41056,894.510382
41058,894.569248
41059,894.619444
41061,894.639868
41064,894.704666
41065,894.768863
41067,894.819027
41068,894.838596
41069,894.844738
41072,894.904779
41073,894.966709
41075,895.039411
41076,895.048806
41077,895.104791
41078,895.169688
41080,895.239145
41081,895.244854
41082,895.304811
41083,895.36971
41087,895.4304
41088,895.453432
41091,895.493729
41093,895.569802
41095,895.628655
41096,895.665378
41097,895.699659
41098,895.75865
41100,895.82477
41101,895.870947
41103,895.889672
41105,895.928742
41107,895.961161
41108,895.984798
41110,896.02991
41111,896.068643
41112,896.08888
41116,896.159187
41117,896.218854
41119,896.271813
41120,896.284973
41121,896.351835
41124,896.419031
41130,896.48487
41131,896.484872
41132,896.549132
41133,896.614197
41135,896.684845
41136,896.704996
41137,896.748648
41138,896.819558
41140,896.880284
41141,896.925889
41142,896.948723
41144,897.013648
41146,897.078872
41147,897.108873
41149,897.131068
41150,897.144582
41151,897.209155
41152,897.209167
41153,897.279391
41154,897.279406
41156,897.324596
41157,897.344678
41158,897.344694
41159,897.414836
41160,897.414847
41162,897.474888
41163,897.4749
41165,897.528601
41166,897.540454
41167,897.540489
41168,897.608983
41169,897.608996
41171,897.674624
41172,897.674635
41176,897.739141
41177,897.739153
41178,897.739154
41179,897.804951
41180,897.804964
41181,897.868844
41182,897.868861
41184,897.938849
41185,897.938861
41186,897.944619
41188,898.00471
41189,898.004721
41190,898.068756
41191,898.068768
41193,898.140244
41194,898.140256
41195,898.148545
41196,898.199836
41197,898.199849
41198,898.265448
41199,898.26546
41201,898.339168
41202,898.33918
41203,898.353755
41204,898.406912
41205,898.406924
41207,898.469696
41208,898.469706
41212,898.529102
41213,898.53951
41214,898.559369
41215,898.606661
41216,898.606673
41217,898.666017
41218,898.666029
41220,898.73502
41221,898.73503
41222,898.768682
41223,898.793622
41224,898.793633
41225,898.859228
41226,898.859243
41228,898.929769
41229,898.92978
41231,898.971685
41232,898.999257
41233,898.999269
41235,899.064903
41236,899.064913
41238,899.124988
41239,899.125
41242,899.178626
41244,899.189144
41245,899.189155
41248,899.268594
41250,899.329764
41252,899.388776
41253,899.388788
41256,899.453609
41260,899.518715
41261,899.519469
41263,899.586963
41264,899.586977
41265,899.612042
41266,899.651598
41267,899.651611
41268,899.718678
41270,899.784858
41271,899.784873
41272,899.819257
41273,899.851711
41274,899.851724
41276,899.919082
41277,899.919095
41279,899.984981
41280,899.984995
41281,900.026809
41282,900.048797
41283,900.048809
41284,900.115238
41285,900.115257
41286,900.156636
41291,900.184767
41292,900.184781
41294,900.229814
41295,900.249869
41296,900.249882
41299,900.315935
41300,900.315946
41304,900.377884
41305,900.377895
41311,900.439179
41312,900.445081
41313,900.445092
41318,900.509622
41319,900.509632
41321,900.578718
41322,900.578732
41327,900.644683
41328,900.644695
41329,900.644696
41336,900.715053
41337,900.715072
41341,900.774381
41342,900.774394
41345,900.846732
41346,900.847054
41349,900.890049
41351,900.908722
41352,900.908732
41355,900.97164
41356,900.973916
41360,901.038763
41361,901.038775
41365,901.0717
41367,901.104698
41368,901.104709
41372,901.171653
41373,901.171664
41377,901.238665
41378,901.238677
41381,901.27862
41384,901.30464
41385,901.304652
41388,901.369035
41389,901.369061
41394,901.433607
41395,901.43362
41397,901.469894
41400,901.498514
41401,901.498519
41404,901.56882
41405,901.568848
41410,901.631736
41411,901.63175
41415,901.68994
41416,901.699092
41417,901.699101
41421,901.765003
41422,901.765016
41424,901.831735
41425,901.831744
41431,901.899167
41432,901.899179
41434,901.899181
41436,901.964739
41437,901.96475
41441,902.02912
41442,902.029138
41446,902.093719
41447,902.09373
41449,902.108526
41452,902.16528
41453,902.16529
41457,902.22969
41458,902.230344
41463,902.291984
41464,902.291995
41465,902.304799
41469,902.364611
41470,902.364621
41474,902.425151
41480,902.494703
41482,902.518599
41486,902.558736
41489,902.624647
41493,902.688693
41494,902.688703
41497,902.729127
41500,902.753643
41501,902.753656
41504,902.824727
41505,902.824971
41509,902.894861
41510,902.894874
41514,902.959134
41515,902.959145
41516,902.961556
41519,903.018788
41520,903.0188
41525,903.084824
41526,903.084834
41529,903.149278
41530,903.149288
41532,903.178815
41534,903.209619
41537,903.218603
41538,903.218613
41541,903.284721
41542,903.28473
41547,903.348588
41549,903.384671
41552,903.413526
41558,903.484726
41562,903.548584
41565,903.599217
41568,903.611882
41569,903.611894
41572,903.67857
41578,903.744769
41582,903.809901
41583,903.809912
41585,903.818574
41586,903.818596
41590,903.874083
41591,903.874093
41595,903.949645
41596,903.949653
41601,904.008759
41602,904.008768
41603,904.024783
41605,904.073594
41608,904.144581
41617,904.208879
41620,904.238982
41621,904.271528
41627,904.338683
41628,904.338693
41632,904.404839
41633,904.404852
41636,904.445879
41638,904.468571
41642,904.469423
41648,904.538592
41653,904.605553
41656,904.644628
41657,904.668629
41662,904.738584
41666,904.800119
41670,904.851901
41671,904.864904
41675,904.933911
41678,905.011894
41682,905.05865
41683,905.07482
41684,905.074831
41689,905.134635
41692,905.199715
41693,905.206988
41697,905.265533
41698,905.278641
41702,905.328588
41705,905.393672
41711,905.464588
41712,905.484801
41716,905.524914
41719,905.592441
41724,905.659027
41726,905.688582
41728,905.724651
41729,905.724659
41733,905.789097
41734,905.789109
41735,905.858663
41736,905.858673
41738,905.914586
41739,905.925529
41740,905.92555
41742,905.988849
41743,905.988864
41746,906.053645
41747,906.053655
41751,906.124884
41752,906.124893
41753,906.124894
41758,906.18864
41759,906.188669
41762,906.251533
41763,906.251541
41764,906.254371
41769,906.318757
41770,906.318768
41771,906.331596
41774,906.384628
41775,906.384636
41779,906.449066
41780,906.449075
41782,906.514009
41783,906.518938
41784,906.548595
41785,906.584667
41786,906.584677
41788,906.648682
41793,906.713557
41800,906.758811
41803,906.784617
41804,906.845325
41805,906.911679
41807,906.965189
41808,906.979555
41812,907.04476
41816,907.108538
41819,907.159976
41821,907.178883
41822,907.178893
41825,907.244726
41828,907.309069
41833,907.373558
41835,907.384625
41838,907.444666
41845,907.50851
41849,907.573575
41851,907.604754
41854,907.638798
41858,907.706632
41862,907.768786
41864,907.801912
41866,907.839233
41870,907.904694
41874,907.968619
41877,908.00945
41879,908.033678
41883,908.10463
41889,908.164722
41893,908.224628
41895,908.234036
41898,908.298947
41902,908.36466
41908,908.433223
41909,908.433238
41916,908.498501
41920,908.564602
41925,908.628795
41926,908.6446
41930,908.693544
41934,908.764627
41939,908.828632
41940,908.85857
41941,908.8936
41943,908.964664
41945,909.029649
41946,909.068621
41947,909.091592
41948,909.164582
41950,909.230081
41953,909.27186
41954,909.294915
41955,909.299708
41957,909.353758
41958,909.418566
41960,909.490673
41961,909.499091
41962,909.559115
41963,909.61869
41965,909.684869
41967,909.718861
41970,909.749109
41971,909.824822
41973,909.884904
41974,909.924858
41975,909.949272
41976,910.019985
41977,910.079122
41979,910.131893
41980,910.149072
41981,910.219611
41982,910.284743
41984,910.350164
41985,910.35177
41986,910.40944
41988,910.478572
41991,910.545142
41992,910.579016
41993,910.608733
41994,910.674428
41996,910.75883
41997,910.808703
41998,910.818837
41999,910.898574
42000,910.939178
42002,910.981482
42003,911.009496
42004,911.068563
42005,911.134115
42007,911.184886
42008,911.204708
42010,911.268867
42014,911.339639
42018,911.388964
42021,911.404586
42026,911.464642
42030,911.531573
42035,911.609697
42036,911.609708
42039,911.665246
42040,911.665268
42043,911.73476
42044,911.73477
42049,911.798588
42050,911.798599
42052,911.829898
42055,911.864695
42056,911.864706
42059,911.934905
42060,911.934916
42065,911.993606
42066,911.993616
42068,912.029851
42070,912.064746
42071,912.064756
42074,912.129133
42075,912.129143
42083,912.19386
42084,912.193889
42086,912.224963
42089,912.258611
42090,912.258634
42093,912.324707
42094,912.324719
42096,912.353007
42102,912.399185
42103,912.399201
42106,912.424769
42108,912.460112
42109,912.460133
42114,912.52469
42115,912.5247
42118,912.588614
42119,912.588624
42124,912.63852
42125,912.654723
42126,912.654736
42130,912.724658
42131,912.724668
42138,912.788552
42139,912.78856
42142,912.844613
42144,912.85928
42145,912.859311
42148,912.9186
42149,912.918609
42153,912.991433
42157,913.045082
42158,913.051874
42163,913.118532
42164,913.184716
42166,913.248619
42167,913.264864
42168,913.318649
42170,913.380052
42172,913.44855
42176,913.479072
42179,913.513799
42181,913.578776
42184,913.644726
42186,913.688625
42188,913.719129
42191,913.778685
42195,913.844664
42197,913.884608
42199,913.908673
42202,913.974522
42205,914.03927
42208,914.104976
42209,914.104985
42211,914.171766
42214,914.238655
42217,914.310164
42218,914.311855
42221,914.371752
42224,914.438552
42230,914.504641
42231,914.513501
42234,914.569209
42236,914.634345
42240,914.70484
42242,914.728567
42244,914.768568
42247,914.833917
42251,914.898931
42252,914.939496
42253,914.965141
42254,915.03166
42256,915.098602
42257,915.149756
42258,915.164669
42259,915.228535
42260,915.295353
42262,915.374712
42263,915.374723
42264,915.406101
42268,915.434822
42270,915.499079
42272,915.55862
42273,915.574182
42275,915.580218
42276,915.628645
42278,915.689055
42285,915.758575
42286,915.771783
42289,915.824616
42292,915.889019
42295,915.953617
42296,915.998578
42297,916.024802
42298,916.088691
42303,916.153933
42304,916.198694
42305,916.224586
42306,916.28512
42307,916.351696
42310,916.404786
42312,916.418628
42320,916.484767
42323,916.549228
42327,916.605006
42328,916.613673
42332,916.678553
42337,916.75087
42339,916.804648
42343,916.811571
42347,916.878623
42348,916.891864
42353,916.944614
42358,917.004653
42360,917.011695
42362,917.024592
42366,917.078566
42369,917.144583
42374,917.208568
42377,917.231833
42378,917.273631
42383,917.339027
42388,917.408645
42389,917.444832
42393,917.471627
42399,917.538578
42404,917.604552
42409,917.651539
42411,917.67164
42414,917.740546
42419,917.805126
42424,917.869119
42425,917.869128
42431,917.934071
42436,918.009672
42437,918.009681
42440,918.064756
42441,918.084991
42442,918.13373
42444,918.198754
42445,918.198768
42449,918.264683
42450,918.299251
42451,918.33221
42452,918.398618
42454,918.464673
42455,918.504953
42457,918.52894
42458,918.594708
42459,918.659133
42462,918.72495
42463,918.731825
42466,918.791784
42467,918.858606
42469,918.929604
42470,918.944639
42471,918.991565
42473,919.058636
42475,919.124928
42476,919.158699
42478,919.188828
42481,919.231836
42482,919.231839
42483,919.23184
42486,919.253648
42489,919.32461
42492,919.358747
42493,919.388944
42495,919.453681
42500,919.524891
42502,919.579203
42503,919.584863
42504,919.649363
42506,919.7247
42508,919.769096
42509,919.789608
42510,919.848626
42513,919.924683
42516,919.984779
42517,919.999279
42519,920.04979
42520,920.114145
42526,920.184698
42527,920.204641
42528,920.249632
42530,920.311654
42533,920.378646
42535,920.412354
42536,920.444643
42541,920.508971
42543,920.573686
42544,920.61155
42545,920.644587
42546,920.708679
42549,920.771642
42550,920.804602
42551,920.838603
42553,920.909812
42555,920.971785
42557,921.019283
42558,921.038672
42559,921.110135
42560,921.169002
42563,921.234681
42564,921.244615
42565,921.304683
42567,921.368806
42570,921.43364
42571,921.449094
42573,921.498782
42575,921.565048
42578,921.631667
42579,921.66464
42580,921.704697
42587,921.765054
42594,921.828768
42595,921.864629
42597,921.893672
42599,921.96775
42602,922.028816
42603,922.065478
42605,922.092158
42607,922.158577
42609,922.224712
42613,922.271575
42614,922.271586
42616,922.291917
42617,922.291928
42619,922.35868
42620,922.358691
42623,922.424714
42624,922.424726
42628,922.488701
42629,922.488711
42631,922.504846
42633,922.553597
42634,922.55361
42635,922.625657
42636,922.625668
42639,922.688643
42640,922.688653
42641,922.719095
42642,922.753937
42643,922.753949
42645,922.819166
42646,922.819177
42648,922.884947
42649,922.884959
42650,922.918923
42652,922.951709
42653,922.95172
42654,923.018718
42655,923.018729
42657,923.084764
42658,923.118921
42659,923.148915
42661,923.214189
42663,923.284806
42664,923.324708
42666,923.348534
42669,923.411682
42678,923.479003
42681,923.54465
42682,923.544659
42683,923.611575
42684,923.678712
42687,923.744986
42688,923.760196
42689,923.808677
42691,923.877638
42695,923.944659
42697,923.964836
42700,924.00902
42703,924.071893
42704,924.071903
42707,924.139213
42708,924.145645
42714,924.166572
42717,924.204873
42718,924.20491
42723,924.271855
42724,924.271865
42729,924.338564
42730,924.338571
42734,924.379019
42736,924.404796
42737,924.404805
42742,924.468806
42743,924.468815
42746,924.536407
42747,924.536416
42751,924.589955
42752,924.610113
42753,924.610123
42756,924.664927
42757,924.664938
42761,924.733577
42762,924.733588
42768,924.798686
42769,924.798695
42770,924.799463
42773,924.864916
42774,924.864926
42777,924.931612
42778,924.931622
42780,924.998691
42781,924.998701
42782,925.025024
42784,925.06474
42785,925.06475
42788,925.128633
42789,925.128642
42793,925.195315
42794,925.195326
42796,925.224897
42798,925.264734
42799,925.264745
42802,925.319308
42804,925.328597
42805,925.328607
42809,925.393595
42810,925.393605
42814,925.434022
42817,925.45854
42818,925.458548
42826,925.525653
42827,925.525661
42830,925.589106
42831,925.589468
42833,925.644564
42835,925.658532
42836,925.65854
42840,925.809078
42841,925.80909
42842,925.809091
42844,925.853584
42845,925.86471
42848,925.924659
42850,925.984753
42852,926.053549
42853,926.091795
42854,926.119651
42858,926.189695
42862,926.252627
42867,926.309671
42869,926.318671
42872,926.384935
42876,926.449269
42881,926.498583
42883,926.514205
42886,926.579233
42889,926.64861
42894,926.704684
42895,926.711625
42899,926.779068
42902,926.84481
42907,926.919074
42908,926.919083
42914,926.978879
42916,927.045307
42919,927.108627
42920,927.144604
42921,927.173556
42924,927.239069
42925,927.239079
42930,927.308538
42933,927.34547
42935,927.374174
42939,927.438814
42940,927.438822
42947,927.50464
42948,927.504649
42950,927.538684
42953,927.57259
42954,927.572599
42957,927.638915
42963,927.704715
42966,927.738817
42968,927.768635
42974,927.83353
42979,927.899069
42980,927.89908
42983,927.948798
42984,927.965283
42985,927.965292
42989,928.031929
42990,928.031941
42993,928.098723
42994,928.098739
43003,928.164644
43004,928.164653
43005,928.164655
43009,928.232166
43010,928.232177
43013,928.299264
43014,928.299283
43020,928.358508
43021,928.364631
43022,928.36464
43024,928.378624
43028,928.430234
43029,928.430286
43036,928.493768
43037,928.49378
43042,928.564605
43043,928.564614
43044,928.588579
43045,928.624909
43046,928.624921
43048,928.692064
43049,928.692074
43052,928.758674
43053,928.758686
43056,928.805088
43058,928.824685
43062,928.904653
43065,928.924633
43068,928.958985
43072,929.005665
43074,929.024909
43077,929.088619
43079,929.153653
43086,929.224659
43088,929.228569
43092,929.288696
43093,929.353726
43098,929.424932
43099,929.424943
43100,929.424945
43105,929.484565
43106,929.484992
43108,929.551608
43109,929.551618
43114,929.618704
43115,929.618714
43116,929.631633
43120,929.684627
43121,929.684635
43123,929.748685
43124,929.748695
43128,929.818571
43129,929.818581
43132,929.844801
43134,929.853517
43136,929.878493
43137,929.879378
43141,929.949335
43146,930.013732
43147,930.058646
43149,930.078571
43152,930.144971
43156,930.211883
43161,930.264675
43162,930.278511
43166,930.344969
43170,930.408758
43174,930.464578
43175,930.474052
43179,930.544569
43182,930.608564
43186,930.671923
43188,930.679019
43192,930.738821
43197,930.804633
43198,930.804644
43203,930.873692
43205,930.899044
43208,930.938589
43209,930.9386
43213,931.005181
43214,931.005192
43220,931.068729
43221,931.068742
43223,931.098764
43227,931.139068
43228,931.13908
43231,931.204638
43232,931.204649
43237,931.26888
43238,931.268892
43240,931.308771
43242,931.331693
43243,931.331704
43246,931.399208
43248,931.404948
43263,931.464672
43264,931.464684
43270,931.526889
43271,931.53169
43272,931.531708
43282,931.598611
43283,931.598622
43288,931.665069
43298,931.728693
43301,931.745553
43304,931.79404
43305,931.866203
43313,931.929994
43314,931.958511
43315,931.993593
43317,932.064808
43319,932.126401
43323,932.168586
43324,932.191636
43325,932.258994
43326,932.324993
43331,932.371776
43333,932.390122
43339,932.458642
43343,932.524867
43346,932.584765
43347,932.588731
43350,932.65485
43353,932.718583
43357,932.784682
43358,932.788453
43361,932.851763
43363,932.889218
43367,932.918621
43371,932.984622
43372,932.984633
43373,932.99912
43375,933.049275
43376,933.049286
43377,933.114211
43378,933.114227
43380,933.184648
43381,933.184661
43382,933.208573
43383,933.248671
43384,933.311603
43386,933.378688
43387,933.419261
43388,933.444628
43391,933.509331
43393,933.578717
43395,933.624766
43396,933.644832
43397,933.708681
43401,933.778636
43407,933.834668
43409,933.849664
43411,933.908605
43414,933.971676
43418,934.03863
43419,934.044844
43422,934.108798
43425,934.169177
43431,934.238557
43432,934.25158
43434,934.304719
43436,934.368689
43438,934.434345
43440,934.468743
43442,934.504726
43444,934.568598
43446,934.634092
43447,934.668611
43448,934.698713
43450,934.769648
43453,934.831581
43457,934.871583
43458,934.898602
43460,934.969933
43462,935.029117
43465,935.07186
43467,935.093749
43469,935.173672
43471,935.228654
43474,935.291788
43475,935.30496
43477,935.360671
43479,935.424603
43484,935.491606
43486,935.509884
43489,935.559015
43490,935.635347
43492,935.690925
43493,935.719202
43495,935.753772
43497,935.829892
43500,935.884932
43502,935.925119
43503,935.934172
43505,935.951827
43506,936.018588
43508,936.089681
43509,936.13173
43513,936.149462
43514,936.219304
43515,936.284707
43517,936.348611
43518,936.358598
43521,936.413695
43524,936.484773
43526,936.548631
43527,936.5717
43528,936.614326
43529,936.681496
43534,936.744985
43536,936.771863
43543,936.811578
43545,936.878748
43548,936.945521
43550,936.971626
43552,937.009206
43554,937.073953
43558,937.149942
43560,937.185049
43561,937.208738
43562,937.20875
43564,937.273867
43565,937.273878
43567,937.339352
43568,937.339373
43570,937.393603
43571,937.40926
43572,937.409273
43574,937.472945
43575,937.47298
43577,937.538646
43578,937.538657
43580,937.605867
43581,937.605878
43582,937.624794
43583,937.668673
43584,937.668683
43586,937.733651
43587,937.733663
43589,937.804819
43590,937.80483
43591,937.829602
43592,937.86863
43593,937.868646
43595,937.940082
43596,937.940093
43598,937.998645
43599,937.99866
43601,938.038713
43602,938.064727
43603,938.064738
43605,938.129143
43606,938.129155
43609,938.198536
43610,938.198546
43611,938.244813
43613,938.264805
43614,938.264815
43616,938.334807
43617,938.33482
43620,938.394232
43621,938.39428
43624,938.444684
43627,938.465154
43628,938.465165
43631,938.528798
43632,938.528809
43633,938.592292
43634,938.592304
43637,938.658678
43638,938.659717
43639,938.668679
43640,938.724634
43641,938.724645
43643,938.792613
43644,938.792629
43646,938.860693
43647,938.860708
43648,938.86071
43649,938.930783
43650,938.930794
43651,938.98536
43652,938.9888
43653,938.988807
43656,939.054331
43657,939.054343
43658,939.084872
43659,939.124766
43660,939.12478
43665,939.189959
43666,939.18997
43674,939.253541
43675,939.253551
43677,939.289104
43681,939.319134
43682,939.319146
43683,939.384867
43684,939.384881
43687,939.451578
43688,939.451589
43693,939.509705
43694,939.518582
43695,939.518592
43699,939.585003
43700,939.585014
43701,939.648845
43705,939.714118
43706,939.718693
43709,939.784815
43713,939.850518
43714,939.888996
43716,939.913646
43717,939.931678
43718,939.978872
43719,940.055056
43721,940.109181
43725,940.15982
43726,940.184723
43727,940.249943
43728,940.249956
43729,940.310978
43732,940.359614
43733,940.374504
43734,940.374519
43736,940.444624
43740,940.508744
43742,940.57171
43743,940.593806
43744,940.644676
